Account Name,Account ID,Added to marketo data update flow,Google Review URL,Funeral Home Logos URL,Facebook Page URL,,Final FB Reviews URL,Notes,URL Param/ client code,Core RG URL,Alternate RG URL Core,,Client Review Gateway URL,Alternate (Alias URL),,Survey URL,,Start Start Lead Import Info →,,GWLW- Contact Name,GWLW - Contact ID,GWLW - User ID,Landing Pg Campaign ID,Source,,GWLW Signup URL Core,Client GWLW Signup URL,,RG- Contact Name,RG - Contact ID,RG- User ID,Source,Survey core URL
Surls Funeral Home - Alden,0014O00002FZIidQAH,FALSE,https://search.google.com/local/writereview?placeid=ChIJvzCuI57f8YcRtBQfFMFkA6k,https://info.preplanafuneral.com/rs/852-LNK-689/images/Surls%20Sietsema%20Logo%20from%20FB.jpg,https://www.facebook.com/SSFuneralHomes,/reviews/,https://www.facebook.com/SSFuneralHomes/reviews/,,163,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=163,https://review.funeralservicesurvey.com/reviews.html?client_code=163,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=163,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=163,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Surls Funeral Home - Iowa Falls,0014O00002FZIj1QAH,FALSE,https://search.google.com/local/writereview?placeid=ChIJn_9lIBnY8YcRFZ7fUOiBAeQ,https://info.preplanafuneral.com/rs/852-LNK-689/images/Surls%20Sietsema%20Logo%20from%20FB.jpg,https://www.facebook.com/SSFuneralHomes,/reviews/,https://www.facebook.com/SSFuneralHomes/reviews/,,164,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=164,https://review.funeralservicesurvey.com/reviews.html?client_code=164,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=164,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=164,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
The Daleiden Mortuary - Aurora,0010B00001wv73NQAQ,FALSE,https://search.google.com/local/writereview?placeid=ChIJM9t-3rD6DogR7bLOErYgVkg,https://info.preplanafuneral.com/rs/852-LNK-689/images/Daleiden%20Logo.png,https://www.facebook.com/TheDaleidenMortuary,/reviews/,https://www.facebook.com/TheDaleidenMortuary/reviews/,,166,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=166,https://review.funeralservicesurvey.com/reviews.html?client_code=166,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=166,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=166,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
The Howze Mortuary - Travelers Rest,0010B0000208xhP,FALSE,https://search.google.com/local/writereview?placeid=ChIJndhFKiQzWIgR5PcRbQQGV7Q,https://info.preplanafuneral.com/rs/852-LNK-689/images/Howze%20Logo.jpg,https://www.facebook.com/TheHowzeMortuary,/reviews/,https://www.facebook.com/TheHowzeMortuary/reviews/,,62,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=62,https://review.funeralservicesurvey.com/reviews.html?client_code=62,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=62,,,,Matthew Moyer,0030B00002F7d1w,,7010B000001lhpq,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=62,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Underwood Funeral Home,001U000000pzVfF,FALSE,https://search.google.com/local/writereview?placeid=ChIJ82v2OWdyrIkRUfgeogtIpoQ,https://info.preplanafuneral.com/rs/852-LNK-689/images/Parrish Logo.png,https://www.facebook.com/Parrishfuneralhome,/reviews/,https://www.facebook.com/Parrishfuneralhome/reviews/,,63,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=63,https://review.funeralservicesurvey.com/reviews.html?client_code=63,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=63,,,,Megan P. Southerland,003U0000010Vzyx,0054O000009hhLP,701U0000000CIqp,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=63,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
United Funeral Service- New Albany,001U000000Zp3go,FALSE,https://search.google.com/local/writereview?placeid=ChIJ86aQgtamgIgRV2y5j0pnsiQ,https://info.preplanafuneral.com/rs/852-LNK-689/images/Unted Funeral Service Logo.png,https://www.facebook.com/profile.php?id=100069818946452,/reviews/,https://www.facebook.com/profile.php?id=100069818946452/reviews/,,108,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=108,https://review.funeralservicesurvey.com/reviews.html?client_code=108,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=108,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=108,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Ursey Funeral Home- Pell City,001U000000YE38B,FALSE,https://search.google.com/local/writereview?placeid=ChIJYX8MEnV-iYgRHju5cJ6DyJk,https://info.preplanafuneral.com/rs/852-LNK-689/images/Usrey%20Logo.jpg,https://www.facebook.com/pages/Usrey-Funeral-Home/159321237433101,/reviews/,https://www.facebook.com/pages/Usrey-Funeral-Home/159321237433101/reviews/,,109,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=109,https://review.funeralservicesurvey.com/reviews.html?client_code=109,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=109,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=109,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Ursey Funeral Home- Talladega,001U000000YE3GY,FALSE,https://search.google.com/local/writereview?placeid=ChIJByK3Zsfci4gRKlfZT0FDukA,https://info.preplanafuneral.com/rs/852-LNK-689/images/Usrey%20Logo.jpg,https://www.facebook.com/usrey.funeralhome,/reviews/,https://www.facebook.com/usrey.funeralhome/reviews/,,110,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=110,https://review.funeralservicesurvey.com/reviews.html?client_code=110,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=110,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=110,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Vance-Brooks Funeral Home - Columbus Chapel,001U000000oamux,FALSE,https://search.google.com/local/writereview?placeid=ChIJz6-luCQz84gR1TAR7hguXd0,https://info.preplanafuneral.com/rs/852-LNK-689/images/vbrooks_logo_gold.jpg,https://www.facebook.com/VanceBrooksFuneralHome,/reviews/,https://www.facebook.com/VanceBrooksFuneralHome/reviews/,,64,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=64,https://review.funeralservicesurvey.com/reviews.html?client_code=64,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=64,,,,Roger Newman,0030B00002GKkSb,0054O0000091SvT,7010B000001leAp,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=64,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Vance-Brooks Funeral Home - Phenix City Chapel,001U000000oamvW,FALSE,https://search.google.com/local/writereview?placeid=ChIJTYcC_OvOjIgRpIhRy5rzN8U,https://info.preplanafuneral.com/rs/852-LNK-689/images/vbrooks_logo_gold.jpg,https://www.facebook.com/VanceBrooksFuneralHome,/reviews/,https://www.facebook.com/VanceBrooksFuneralHome/reviews/,,65,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=65,https://review.funeralservicesurvey.com/reviews.html?client_code=65,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=65,,,,Roger Newman,0030B00002GKrMD,0054O0000091SvT,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=65,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Watson Thomas Funeral Home - Galesburg,0010B000024bkXS,FALSE,https://search.google.com/local/writereview?placeid=ChIJy0BUve-V4YcRmkE8DyM1ke8,https://info.preplanafuneral.com/rs/852-LNK-689/images/Watson%20Thomas%20Logo.png,https://www.facebook.com/WatsonThomasFH,/reviews/,https://www.facebook.com/WatsonThomasFH/reviews/,,174,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=174,https://review.funeralservicesurvey.com/reviews.html?client_code=174,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=174,,,,Bill Morris,0034O000034Df6z,0054O000009PXsI,7014O000001FG0N,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=174,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Weymouth Funeral Home - Newport News,001U0000016C0IsIAK,FALSE,https://search.google.com/local/writereview?placeid=ChIJxf-VW-R4sIkRebatDpVYJJ0,https://info.preplanafuneral.com/rs/852-LNK-689/images/Weymouth%20Black%20logo.png,https://www.facebook.com/Weymouth-Funeral-Home-and-Newport-Crematory-115154115485488,/reviews/,https://www.facebook.com/Weymouth-Funeral-Home-and-Newport-Crematory-115154115485488/reviews/,,168,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=168,https://review.funeralservicesurvey.com/reviews.html?client_code=168,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=168,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=168,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
Wrenn Clark & Hagan Funeral Home - Roanoke Rapids,0014O00002PmnoE,FALSE,https://search.google.com/local/writereview?placeid=ChIJt3LwBroQrokRHAAoqs9_Y4k,https://info.preplanafuneral.com/rs/852-LNK-689/images/Wren-Clarke-Hagan.png,https://www.facebook.com/pages/Wrenn-Clarke-Hagan-Funeral-Home/154710914566564,/reviews/,https://www.facebook.com/pages/Wrenn-Clarke-Hagan-Funeral-Home/154710914566564/reviews/,,183,https://info.preplanafuneral.com/reviews.html?client_code=,https://review.funeralservicesurvey.com/reviews.html?client_code=,,https://info.preplanafuneral.com/reviews.html?client_code=183,https://review.funeralservicesurvey.com/reviews.html?client_code=183,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=183,,,,,,,,,,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=,https://info.preplanafuneral.com/GWLW-Signup.html?client_code=183,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
,,FALSE,,,,,,,,https://info.preplanafuneral.com/reviews.html?client_code=,,,https://info.preplanafuneral.com/reviews.html?client_code=,,,,,,,,,,,,,,,,,,,,https://info.preplanafuneral.com/Survey-pt1.html?client_code=
,,FALSE,,,,,,,,https://info.preplanafuneral.com/reviews.html?client_code=,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
